邯郸市	2014-02-01	221	168-261	重度污染	173.2	231.5	103.6	2.28	57.8	16.7
郑州市	2014-02-01	227	213-255	重度污染	175.9	215.1	103.4	4.032	58.2	14.1
鄂尔多斯市	2014-02-01	57	49-65	良	23.4	62	22.8	0.64	15.1	74.3
重庆市	2014-02-01	225	199-293	重度污染	173.9	232.9	26.7	1.791	34.6	21.3
金华市	2014-02-01	97	63-150	良	72.6	73.7	19.7	0.764	19.8	74.5
金坛市	2014-02-01	164	107-251	中度污染	126.3	141.7	30.4	1.843	30.4	56
金昌市	2014-02-01	130	49-500	轻度污染	66.6	178.9	225.2	2.06	26.9	62.9
铜川市	2014-02-01	302	176-442	严重污染	254.8	332.3	99.3	4.129	62.8	83.3
银川市	2014-02-01	159	118-194	中度污染	120.5	190.5	244.2	2.556	65.1	39.7
锦州市	2014-02-01	153	114-189	中度污染	116.1	165.2	168.8	1.288	42.6	28.8
镇江市	2014-02-01	177	130-234	中度污染	135.7	147.2	23.8	1.537	39.1	35.4
长春市	2014-02-01	174	100-250	中度污染	133.1	164.8	100.2	1.476	40.2	63.4
长沙市	2014-02-01	118	83-146	轻度污染	88.8	108.3	37.8	1.39	37.7	79.9
长治市	2014-02-01	196	121-259	中度污染	151.2	219.6	27.5	2.134	40.3	30.4
阳江市	2014-02-01	52	31-83	良	32.3	46.8	2.8	1.032	5.8	74.4
阳泉市	2014-02-01	231	219-261	重度污染	176	348.2	221.9	2.979	70.5	18.1
青岛市	2014-02-01	99	61-224	良	72.6	118.7	44.8	1.455	38.1	41.3
鞍山市	2014-02-01	107	51-180	轻度污染	79.4	129.6	82.5	3.027	30.1	33.8
韶关市	2014-02-01	60	26-107	良	40.6	56.9	34.1	2.256	29.3	55.6
马鞍山市	2014-02-01	243	190-308	重度污染	192.6	268	35.6	2.684	33.9	46.6
齐齐哈尔市	2014-02-01	61	33-99	良	40.5	62.2	65.8	1.085	30.8	26.7
三亚市	2014-02-02	32	20-49	优	17.1	27.8	2.6	0.834	11	46.3
三门峡市	2014-02-02	369	287-454	严重污染	322.7	378.4	126	4.441	72.4	46.9
上海市	2014-02-02	237	103-320	重度污染	190.2	223.1	12.7	1.855	40.2	23.5
东莞市	2014-02-02	70	42-90	良	47	49.2	17.4	0.991	32.3	86
东营市	2014-02-02	138	58-226	轻度污染	101.5	158.5	74	2.006	29	38.5
中山市	2014-02-02	50	28-74	良	27.6	44.5	23.5	1.098	17.1	75
临安市	2014-02-02	245	96-404	重度污染	203	209.3	4.9	1.42	28.6	59.1
临汾市	2014-02-02	149	121-194	轻度污染	113.4	146.7	53.9	3.771	37.1	38
临沂市	2014-02-02	299	196-436	重度污染	250.6	316.3	71.3	3.716	57.4	15.8
丹东市	2014-02-02	79	57-116	良	43.2	93.7	45.2	1.33	18.9	45.2
丽水市	2014-02-02	69	56-79	良	49.3	62	7.8	0.53	25	57.3
义乌市	2014-02-02	139	62-203	轻度污染	103.7	123.9	23.7	1.385	29.4	79.9
乌鲁木齐市	2014-02-02	45	34-57	优	24.4	45.5	27	1.469	45.9	27.2
九江市	2014-02-02	118	85-149	轻度污染	88.9	132.1	31.9	1.739	34.7	18.9
乳山市	2014-02-02	356	67-500	严重污染	372.6	57.5	33.5	1.707	15	42.8
云浮市	2014-02-02	49	33-73	优	32.1	29.6	19.7	2.116	11.7	53.5
佛山市	2014-02-02	55	42-66	良	37.9	52.9	14.9	0.88	22.7	65.8
保定市	2014-02-02	254	140-313	重度污染	203.4	349.6	92.1	3.128	59.2	32.4
克拉玛依市	2014-02-02	43	27-66	优	25.3	41.2	2.6	1.384	13.5	52.7
兰州市	2014-02-02	114	90-138	轻度污染	85.2	128.5	40.6	2.265	46.8	38.2
包头市	2014-02-02	125	62-410	轻度污染	26.7	181.4	22.7	0.859	12.8	49.3
北京市	2014-02-02	109	34-206	轻度污染	65.9	97.5	19.1	1.223	31.3	42.7
北海市	2014-02-02	58	51-87	良	23.6	61.4	7.2	1.534	9.8	52
南京市	2014-02-02	218	173-269	重度污染	169.2	258.3	14.5	2.348	39.3	31
南充市	2014-02-02	232	221-249	重度污染	181.1	252.2	35.6	1.615	33.5	25
南宁市	2014-02-02	58	50-71	良	41	54.7	10.9	0.896	23.8	58.1
南昌市	2014-02-02	97	57-122	良	72.2	104.3	12.9	1.164	25.4	52.7
南通市	2014-02-02	246	161-288	重度污染	195.6	254.1	8.6	2.192	26.6	22
即墨市	2014-02-02	95	61-135	良	70.7	89.5	74.1	1.511	33	28.1
厦门市	2014-02-02	50	37-66	良	34	43.3	11.6	0.589	45.5	67.8
句容市	2014-02-02	250	202-291	重度污染	199.5	200.8	25.2	0.969	42.9	35.4
台州市	2014-02-02	99	77-145	良	73.5	89.8	5.4	1.152	21.6	56.2
合肥市	2014-02-02	253	166-392	重度污染	201.5	270.8	15.1	2.784	31.1	31.8
吉林市	2014-02-02	98	58-178	良	37.2	130	29.5	1.729	14.1	59.4
吴江市	2014-02-02	255	175-297	重度污染	205.3	279.1	8	1.927	47.8	12.4
呼和浩特市	2014-02-02	105	34-248	轻度污染	45.9	137	39.8	2.444	20.5	40.2
咸阳市	2014-02-02	433	307-500	严重污染	403.9	505.7	56.2	3.113	58.5	59.4
哈尔滨市	2014-02-02	89	66-148	良	56.2	106.1	68.1	0.907	36.8	49.4
唐山市	2014-02-02	131	62-215	轻度污染	85.6	146.8	61.9	1.757	32.4	29.8
嘉兴市	2014-02-02	258	182-333	重度污染	207.6	266.3	11.2	2.561	49.5	15.5
嘉峪关市	2014-02-02	70	48-108	良	18.1	87.5	31.5	0.521	18.3	71.4
大同市	2014-02-02	87	41-202	良	33.2	112.1	36	1.829	15.8	49.8
大庆市	2014-02-02	90	41-143	良	55.3	99.4	33.4	0.615	20.4	48.2
大连市	2014-02-02	81	53-154	良	53.8	82.9	51.4	0.888	27.8	37.8
天津市	2014-02-02	108	62-210	轻度污染	70.9	121.5	54.2	1.72	32.9	31.5
太仓市	2014-02-02	243	149-321	重度污染	193.7	267.3	35.3	0.531	45.4	15.2
太原市	2014-02-02	198	72-311	中度污染	156.4	227.3	164.6	3.307	57.1	21.9
威海市	2014-02-02	78	22-234	良	39.3	91	34.9	1.259	25.5	49.4
宁波市	2014-02-02	119	74-171	轻度污染	90	109.7	19.7	1.857	41.7	36
安阳市	2014-02-02	271	187-349	重度污染	220.8	294.2	52.1	0	58.9	16.1
宜兴市	2014-02-02	248	217-291	重度污染	197.8	278.5	20	1.953	42	6.9
宜宾市	2014-02-02	188	124-230	中度污染	144.2	186.5	27.1	3.333	30.2	45.5
宜昌市	2014-02-02	299	187-406	重度污染	248.9	309.9	80.1	2.352	20.6	31.9
宝鸡市	2014-02-02	234	105-425	重度污染	188.8	221.2	55.5	3.151	47.8	66.7
宿迁市	2014-02-02	326	252-437	严重污染	271.3	394.2	34.2	3.85	37.4	20.9
富阳市	2014-02-02	197	106-326	中度污染	156.9	183.4	11.8	1.476	43.6	36.6
寿光市	2014-02-02	216	165-254	重度污染	166.1	244	117	2.6	39	18.7
岳阳市	2014-02-02	186	152-211	中度污染	140.1	274.1	21.2	2.1	26	16.2
常州市	2014-02-02	253	206-286	重度污染	202.1	308.8	20.3	2.705	36	19.8
常德市	2014-02-02	259	245-276	重度污染	208.4	267	23.4	2.918	18.4	44.9
常熟市	2014-02-02	167	124-213	中度污染	126.6	194.7	52.6	0.725	71.4	19.4
平度市	2014-02-02	134	61-204	轻度污染	99.4	125.7	50.3	1.722	27.1	38.5
平顶山市	2014-02-02	352	308-394	严重污染	301.8	382.1	67	3.195	55	28.5
广州市	2014-02-02	65	52-82	良	46.7	53.4	10.9	0.907	37.6	58.7
库尔勒市	2014-02-02	64	53-84	良	29.6	77	7.2	0.234	10.4	82.2
廊坊市	2014-02-02	116	49-226	轻度污染	69	134.5	32.3	1.034	22.6	35
延安市	2014-02-02	72	47-109	良	37.8	92	53.3	2.213	34.2	22.3
开封市	2014-02-02	266	207-351	重度污染	215.3	95	22	3.028	22.8	16.6
张家口市	2014-02-02	133	54-263	轻度污染	78.7	185.1	75.5	1.021	17.2	66.5
张家港市	2014-02-02	241	208-276	重度污染	189.9	300	12.6	2.586	30.7	12.1
张家界市	2014-02-02	111	80-152	轻度污染	83.6	104.8	12.7	1.587	10.3	49.8
徐州市	2014-02-02	223	140-319	重度污染	176.7	246.9	35	2.577	31.3	14.3
德州市	2014-02-02	242	144-351	重度污染	196.1	254.8	57.2	1.649	37.2	31.1
德阳市	2014-02-02	190	172-222	中度污染	143.7	169.5	15.3	1.862	24.7	56
惠州市	2014-02-02	55	35-64	良	35.3	48.5	18.3	0.641	20.2	72.1
成都市	2014-02-02	192	154-211	中度污染	144.9	177	13.5	1.364	33.5	48.4
扬州市	2014-02-02	203	157-252	重度污染	156.2	229.2	24.4	2.258	23.6	15.4
承德市	2014-02-02	118	40-193	轻度污染	70	140.3	33.3	1.034	25.4	53
抚顺市	2014-02-02	137	84-238	轻度污染	50.3	196	49.3	1.706	26.5	40.9
拉萨市	2014-02-02	43	26-68	优	22.4	42.1	10.6	0.918	18.1	57.5
招远市	2014-02-02	103	46-157	轻度污染	76.7	94.8	49.4	1.023	21.8	35
揭阳市	2014-02-02	82	40-132	良	55.2	63.3	9	1.94	15.5	76.6
攀枝花市	2014-02-02	88	66-144	良	64.4	108.5	93	3.401	40.6	33.9
文登市	2014-02-02	102	43-426	轻度污染	77.9	77.1	38.8	2.112	12.5	37.5
无锡市	2014-02-02	275	237-320	重度污染	224.9	340.5	14.4	2.735	49.5	17.9
日照市	2014-02-02	251	172-349	重度污染	201.5	263.2	71.5	2.383	40.7	24
昆山市	2014-02-02	260	180-342	重度污染	209.7	300.6	27.4	1.446	51	10.5
昆明市	2014-02-02	34	24-51	优	17.7	30.5	32.5	0.988	22.7	54.4
曲靖市	2014-02-02	57	34-84	良	27.8	49	36.9	1.4	11.3	84
本溪市	2014-02-02	94	62-144	良	39	121.1	38.2	2.456	18.1	37.1
杭州市	2014-02-02	248	122-345	重度污染	201.6	240.6	11.3	1.826	42.8	19.5
枣庄市	2014-02-02	249	124-447	重度污染	187.4	336.5	89.6	2.403	45.4	20.1
柳州市	2014-02-02	84	58-121	良	62.2	73.9	10.6	0.82	30.2	56.7
株洲市	2014-02-02	121	90-152	轻度污染	91	119.2	40.9	1.138	48.3	43.6
桂林市	2014-02-02	76	46-121	良	55.5	61.7	11.9	0.832	20.4	45
梅州市	2014-02-02	59	34-76	良	39.5	51.2	6.4	0.763	13.5	58.5
武汉市	2014-02-02	279	258-318	重度污染	228.7	253	36.2	2.583	60.3	29.5
汕头市	2014-02-02	85	51-126	良	61	77.2	12.4	0.995	21.8	61
汕尾市	2014-02-02	57	19-102	良	37.5	55	5.6	0.751	18	34
江门市	2014-02-02	56	44-80	良	35	57.2	27	1.101	19	54
江阴市	2014-02-02	244	192-289	重度污染	193.8	234.6	38.1	1.878	41.5	19.6
沈阳市	2014-02-02	134	85-241	轻度污染	49.6	191.7	88.4	1.114	26.7	43.5
沧州市	2014-02-02	155	68-278	中度污染	119.5	152.8	34.2	2.207	20.2	36.8
河源市	2014-02-02	65	38-87	良	45.2	54.8	11.3	1.081	20.5	64.9
泉州市	2014-02-02	66	54-87	良	45.4	72.4	6.4	0.976	22.2	70.5
泰安市	2014-02-02	222	169-328	重度污染	173.4	230.8	72.7	2.892	43.5	7.1
泰州市	2014-02-02	194	135-236	中度污染	148	249.5	16	3.146	14.8	29.2
泸州市	2014-02-02	237	185-278	重度污染	186.2	222.6	23.5	1.491	40.5	41
洛阳市	2014-02-02	352	310-435	严重污染	303.2	370.4	62.9	4	47.2	35.2
济南市	2014-02-02	249	205-323	重度污染	197.9	329.6	98.4	3.065	47.7	13.5
济宁市	2014-02-02	211	139-312	重度污染	165.8	266.6	61.1	2.637	49.4	12.2
海口市	2014-02-02	33	21-52	优	21.5	31.5	5.8	0.471	10.9	28.6
海门市	2014-02-02	207	135-262	重度污染	159.7	216.5	6	1.581	20.9	25.6
淄博市	2014-02-02	237	189-281	重度污染	186.7	267.5	134	3.851	56	14.1
淮安市	2014-02-02	408	333-485	严重污染	370.3	429.1	43.2	3.155	25.8	29.2
深圳市	2014-02-02	46	33-64	优	27.2	44.9	8	0.93	29.9	50.6
清远市	2014-02-02	78	47-123	良	56.6	66.1	15.4	1.142	25.1	57.8
温州市	2014-02-02	75	60-102	良	54.8	67.1	6.3	1.185	36.1	54.9
渭南市	2014-02-02	449	395-500	严重污染	428.5	528.2	100.8	4.079	57	26.8
