宁波市	2014-03-01	30	23-40	优	18.3	24.5	8.4	0.738	38.6	50.9
安阳市	2014-03-01	146	106-226	轻度污染	110.7	144	100.7	1.262	56	35.1
宜兴市	2014-03-01	50	40-58	良	34.6	48.4	30.1	0.795	50	33.7
宜宾市	2014-03-01	46	34-58	优	27.5	46.2	15.7	0.786	27.7	26.9
宜昌市	2014-03-01	120	69-171	轻度污染	90.2	109.5	91.3	1.598	26.5	19.9
宝鸡市	2014-03-01	152	85-226	中度污染	112.7	177.5	39.3	2.91	47.8	24.9
宿迁市	2014-03-01	94	68-158	良	69.5	109.8	37.7	2.232	40.5	28.3
富阳市	2014-03-01	34	24-61	优	23.3	29.5	14.1	0.925	37.8	42.2
寿光市	2014-03-01	125	91-162	轻度污染	94.6	133.9	116.1	1.251	42.3	63.5
岳阳市	2014-03-01	70	54-82	良	48.5	87.5	18.3	0.896	15.6	8.3
常州市	2014-03-01	59	29-93	良	41.7	61.5	27.9	0.851	35.7	43.3
常德市	2014-03-01	73	60-90	良	53.3	73.6	22.4	1.094	25	17.1
常熟市	2014-03-01	43	36-55	优	25.5	32.1	37.4	0.687	60.7	69.2
平度市	2014-03-01	67	57-84	良	0	82.5	15.7	0.945	3.9	4.5
平顶山市	2014-03-01	223	161-252	重度污染	173.4	222.4	87.7	1.516	66.1	16.8
广州市	2014-03-01	64	55-77	良	45.3	64.8	21.9	0.905	62.5	37
库尔勒市	2014-03-01	138	93-178	轻度污染	58.5	224.5	18.7	0.404	21	77.2
廊坊市	2014-03-01	77	33-179	良	46.8	89.5	31.3	0.816	42.8	45.7
延安市	2014-03-01	70	50-108	良	35.4	88.1	45.5	2.278	35.8	28.9
开封市	2014-03-01	169	99-211	中度污染	128	181	43.5	1.889	24.9	33
张家口市	2014-03-01	40	27-55	优	16.1	37.1	75.9	0.95	31.7	46.9
张家港市	2014-03-01	55	33-91	良	27.8	60	21.3	0.783	27.9	45.2
张家界市	2014-03-01	57	36-111	良	39.5	51.8	16.1	0.949	12.1	36.5
徐州市	2014-03-01	123	88-192	轻度污染	92.2	130.3	80.6	1.602	44.5	21.3
德州市	2014-03-01	134	69-294	轻度污染	101.7	148	68.3	1.603	52.6	41.9
德阳市	2014-03-01	73	53-102	良	52.5	84.5	21.9	1.006	46.8	33.2
惠州市	2014-03-01	54	42-64	良	30.2	57.7	15.9	0.64	30.1	59.4
成都市	2014-03-01	73	64-87	良	49.4	90.3	20.9	1.007	55.1	31.3
扬州市	2014-03-01	69	41-129	良	46.5	75	22.2	0.583	31.7	32.5
承德市	2014-03-01	68	31-117	良	41.9	87.6	47.8	0.873	38.2	42.3
抚顺市	2014-03-01	40	26-62	优	18.1	40.5	20.4	0.898	20.8	58.9
拉萨市	2014-03-01	43	33-62	优	19.2	32.7	9.3	1.244	11.5	77.5
招远市	2014-03-01	79	70-103	良	55.1	99	58.1	0.918	51.1	49.6
揭阳市	2014-03-01	128	91-172	轻度污染	97.3	131.7	36.5	2.924	32.1	72
攀枝花市	2014-03-01	58	29-112	良	26.3	71	38.1	1.322	28.8	59.6
文登市	2014-03-01	63	53-72	良	39.8	70.7	31.6	1.424	11.7	59.7
无锡市	2014-03-01	68	44-100	良	49.2	71.6	32.2	0.97	54.2	37.3
日照市	2014-03-01	90	60-145	良	64.3	108.7	57.7	1.431	49.1	54.1
昆山市	2014-03-01	45	31-60	优	28.7	44.1	32.2	1.048	31.7	53.5
昆明市	2014-03-01	45	34-56	优	15.4	44.5	14.7	0.526	21.9	70.9
曲靖市	2014-03-01	53	34-106	良	14.3	59.3	15.3	0.816	13.7	60.2
本溪市	2014-03-01	47	33-88	优	25.9	47.9	50.5	3.425	23	39.7
杭州市	2014-03-01	47	23-91	优	33.5	39.3	16.9	0.839	50.8	24.5
枣庄市	2014-03-01	116	80-197	轻度污染	86.6	147.5	77.9	0.795	36.7	51.7
柳州市	2014-03-01	48	39-66	优	31.5	45.9	44	1.407	24.7	27.3
株洲市	2014-03-01	57	24-94	良	39.7	54.5	22.9	0.722	33.5	7.5
桂林市	2014-03-01	19	14-26	优	12.5	17.7	10.9	1.373	21.3	17.1
梅州市	2014-03-01	74	53-103	良	51.7	85.9	10.5	1.041	44.3	32.2
武汉市	2014-03-01	79	64-117	良	58.1	60.3	11.3	0.875	36.1	24.7
汕头市	2014-03-01	72	55-128	良	46.7	78.5	20.3	1.03	32.1	58.3
江门市	2014-03-01	51	39-64	良	28.1	53.7	16.3	0.798	34.5	34.9
江阴市	2014-03-01	61	31-103	良	43.3	48.7	21.6	0.803	37.3	43.5
沈阳市	2014-03-01	56	36-89	良	37.6	61.5	84.3	0.66	37.7	50.6
沧州市	2014-03-01	89	39-143	良	62.5	97.1	47.6	1.716	30.7	52
河源市	2014-03-01	56	41-69	良	38.7	58	10.8	1.688	27.1	47.1
泉州市	2014-03-01	69	55-92	良	36.1	85.9	17.9	0.728	31.1	37.1
泰安市	2014-03-01	87	68-118	良	62.4	118.9	84.5	1.115	63.4	18.3
泰州市	2014-03-01	67	46-112	良	45.5	73.7	18	1.351	14.5	41.5
泸州市	2014-03-01	45	31-58	优	29.9	43.6	23.2	0.758	32.5	15.5
洛阳市	2014-03-01	112	77-192	轻度污染	84	135.7	67.2	2.076	48	38.1
济南市	2014-03-01	130	98-172	轻度污染	97.9	171.3	84.7	1.44	74.2	57.3
济宁市	2014-03-01	177	122-221	中度污染	133.8	202.4	109.8	1.291	60	36.6
海口市	2014-03-01	35	21-53	优	12.3	34.1	4.5	0.468	18.8	22.1
海门市	2014-03-01	47	31-68	优	25.9	50.1	7.7	0.475	16.3	66.6
淄博市	2014-03-01	116	93-144	轻度污染	87.1	140.9	173.2	1.842	71	36.6
淮安市	2014-03-01	85	56-103	良	62.9	93.3	28.8	1.295	27.1	51.1
深圳市	2014-03-01	54	49-57	良	29.5	56.1	6.9	0.981	42.5	44.1
清远市	2014-03-01	115	26-164	轻度污染	85.4	102.7	32.9	1.809	51.7	10.5
温州市	2014-03-01	52	24-73	良	36.7	49.6	15.9	1.433	64.2	21.2
渭南市	2014-03-01	139	124-161	轻度污染	106.2	146	57.6	1.283	30.7	25
湖州市	2014-03-01	56	29-84	良	39.7	50.3	15.1	0.756	40.7	35.1
湘潭市	2014-03-01	48	22-85	优	32.1	50.2	10.3	0.784	22.9	21.8
湛江市	2014-03-01	31	18-47	优	13.3	29.9	4.7	1.184	9.1	47.2
溧阳市	2014-03-01	60	37-83	良	41.9	59.3	30.7	0.422	38.3	59.6
滨州市	2014-03-01	98	79-143	良	72.7	109.8	50.7	1.386	44.9	32.1
潍坊市	2014-03-01	101	73-143	轻度污染	72.6	128.4	111.8	1.406	44.3	69.7
潮州市	2014-03-01	137	113-192	轻度污染	103.6	135.3	28.8	2.095	42.4	49
烟台市	2014-03-01	62	47-76	良	38.2	66.9	33.7	1.202	48.9	40.6
焦作市	2014-03-01	196	149-246	中度污染	150.9	211.8	84.7	1.757	74	14.8
牡丹江市	2014-03-01	65	39-96	良	45.3	70.9	47	0.784	39.9	66.5
玉溪市	2014-03-01	48	30-77	优	25.7	48	23.1	1.257	20.3	76.6
珠海市	2014-03-01	46	38-52	优	20.7	45.3	10.1	0.37	33.5	59.4
瓦房店市	2014-03-01	114	79-152	轻度污染	85.5	119.3	117.7	0.895	44.5	38.5
盐城市	2014-03-01	71	33-102	良	50.1	79.9	19.5	0.901	34.9	45.1
盘锦市	2014-03-01	55	35-87	良	36.8	54.1	41.1	1.709	22.4	53.1
石嘴山市	2014-03-01	69	59-88	良	31.5	86.1	90.5	0.708	21.1	70.9
石家庄市	2014-03-01	152	93-226	中度污染	114.7	202.7	89	1.147	50.9	33.9
福州市	2014-03-01	63	29-89	良	40.7	75.2	14.8	0.951	51.5	52.2
秦皇岛市	2014-03-01	79	58-106	良	53.3	101.1	79.1	0.796	38.5	42.1
章丘市	2014-03-01	113	66-411	轻度污染	87.9	92.7	27.9	1.86	41.9	0
绍兴市	2014-03-01	54	41-80	良	38.1	49.3	35.2	0.792	64.3	26.2
绵阳市	2014-03-01	71	63-89	良	51.5	81.6	17.6	0.875	57.3	35.4
聊城市	2014-03-01	168	124-235	中度污染	127.6	186.9	69.5	1.826	68.8	26
肇庆市	2014-03-01	76	60-102	良	54.9	85.2	35.1	1.183	36.4	44.6
胶南市	2014-03-01	98	63-143	良	70	113.5	57.9	0.983	45.3	55.7
胶州市	2014-03-01	84	57-145	良	59.3	100.5	65.3	0.939	46	44.7
自贡市	2014-03-01	52	44-61	良	35.4	50.3	25.4	0.691	21.7	25.4
舟山市	2014-03-01	42	38-49	优	11.4	16.1	1.9	1.184	9.3	79.5
芜湖市	2014-03-01	56	36-67	良	38.3	56.4	17.7	0.914	21.5	35.8
苏州市	2014-03-01	59	33-78	良	42.1	55	17.5	0.721	53.5	30.2
茂名市	2014-03-01	30	22-36	优	12.6	28.8	9.1	0.565	15	45.2
荆州市	2014-03-01	101	83-113	轻度污染	75.3	123.7	31.2	1.51	30.5	40.2
荣成市	2014-03-01	72	61-83	良	45.5	91	36.7	0.695	34.7	60.4
莱州市	2014-03-01	73	53-129	良	45.4	86.4	89.7	0.787	36.1	53.9
莱芜市	2014-03-01	130	87-217	轻度污染	97.2	129.5	227.4	1.508	76.1	46.3
莱西市	2014-03-01	81	64-105	良	57.5	103.7	74.2	0.777	43.5	70.5
菏泽市	2014-03-01	164	129-207	中度污染	124.1	168.5	100.3	1.782	45.8	72.8
营口市	2014-03-01	66	43-126	良	43	75.3	68.8	0.9	40.8	62.7
葫芦岛市	2014-03-01	91	60-162	良	62.5	104.9	131.9	1.444	49.9	58.5
蓬莱市	2014-03-01	55	33-83	良	26.5	60.2	21.6	1.716	25.3	54.4
衡水市	2014-03-01	149	87-223	轻度污染	113.2	191.1	83.1	1.151	41.6	52.9
衢州市	2014-03-01	34	26-50	优	23.5	18.7	14.9	0.668	20.3	47.4
西宁市	2014-03-01	91	78-109	良	42.7	130.4	18.8	1.104	30.9	33.8
西安市	2014-03-01	174	141-190	中度污染	131.7	184.8	43.1	2.606	51.3	13.3
诸暨市	2014-03-01	50	31-78	良	35.5	25.4	29.5	0.598	49.5	17.1
贵阳市	2014-03-01	33	21-48	优	19.9	31.6	26.7	1.043	20	42.1
赤峰市	2014-03-01	93	66-141	良	64.3	121.5	121.7	0.736	33.4	29.2
连云港市	2014-03-01	78	50-133	良	52.1	101.7	52	1.148	56.4	38.9
遵义市	2014-03-01	47	35-66	优	29.7	48.1	24.4	0.961	27.2	26
邢台市	2014-03-01	187	130-259	中度污染	143.5	250.5	125.1	1.696	73	46.3
邯郸市	2014-03-01	239	168-385	重度污染	190.6	247.9	119.3	2.504	69.3	39.5
郑州市	2014-03-01	140	105-169	轻度污染	106.1	194.5	50.4	1.793	48.9	23.4
鄂尔多斯市	2014-03-01	48	37-59	优	9.3	43.2	16.7	0.33	13.3	94.8
重庆市	2014-03-01	50	39-59	良	32.4	52.1	34.8	1.285	31.6	7.4
金华市	2014-03-01	34	18-53	优	23.7	24.4	15.4	0.921	38.9	26.2
金坛市	2014-03-01	56	40-72	良	37.9	59.3	25.9	0.787	34	47.5
金昌市	2014-03-01	91	65-108	良	37.2	131	33.1	1.537	11.6	86
铜川市	2014-03-01	87	67-121	良	62	107.4	40.9	3.055	39.6	47.7
银川市	2014-03-01	63	52-72	良	27.5	75.1	90.5	0.809	31.1	60.2
锦州市	2014-03-01	89	54-155	良	61.1	99	91.3	1.434	38.3	60
镇江市	2014-03-01	57	43-84	良	34.1	61.9	9	0.852	33.3	38.9
长春市	2014-03-01	61	43-78	良	38	70.5	47.7	0.578	32	59.1
长沙市	2014-03-01	54	19-93	良	38.2	47.4	12.1	1.062	26.1	19.9
长治市	2014-03-01	141	82-270	轻度污染	104.2	166.1	47.7	1.693	44.9	36.5
阳江市	2014-03-01	43	29-59	优	15.1	43.6	2.1	0.868	10.3	33.6
阳泉市	2014-03-01	113	84-144	轻度污染	83.1	135.8	80.7	1.71	29.7	24.4
青岛市	2014-03-01	103	83-132	轻度污染	68.5	148.7	56.5	1.192	61.9	64.1
鞍山市	2014-03-01	68	29-119	良	46	78.9	76.7	2.861	27.2	54.3
韶关市	2014-03-01	46	15-103	优	31.7	38.5	34.8	1.488	37.3	11.7
马鞍山市	2014-03-01	59	37-74	良	41.3	54.5	28.5	1.086	31.5	32.9
齐齐哈尔市	2014-03-01	49	30-73	优	28.9	49	35.5	0.818	19.9	29.7
三亚市	2014-03-02	32	17-44	优	14.3	30.7	1.3	0.532	15.4	28.1
三门峡市	2014-03-02	109	72-172	轻度污染	81.7	120.9	50.1	1.495	35.4	42.5
上海市	2014-03-02	72	43-116	良	51.4	77.7	21.2	0.853	38.9	75.7
东莞市	2014-03-02	56	32-167	良	33.4	33.9	42.2	1.355	37.7	43.7
东营市	2014-03-02	154	89-242	中度污染	116.7	200.3	143	1.716	84.4	34
中山市	2014-03-02	58	24-78	良	35.2	63.2	41.8	1.863	41	27.8
临安市	2014-03-02	95	52-127	良	70.5	111.9	15	0.768	34	57.8
临汾市	2014-03-02	136	107-158	轻度污染	103.1	155.1	56.5	3.773	28.3	26.7
临沂市	2014-03-02	182	138-284	中度污染	137.1	245	134.6	2.352	88.6	22.7
丹东市	2014-03-02	54	32-87	良	30.7	58.2	35.8	0.729	21.2	54.9
丽水市	2014-03-02	52	20-90	良	36.2	46.5	17.5	0.67	35.2	48.6
义乌市	2014-03-02	82	57-106	良	60.6	76.4	24.9	1.004	35.3	56
乌鲁木齐市	2014-03-02	200	161-224	重度污染	151.5	204.5	99	3.171	107.8	18.2
九江市	2014-03-02	46	27-64	优	30.6	45.7	15.6	0.697	21.1	23.3
乳山市	2014-03-02	103	61-200	轻度污染	76.3	104.5	39.6	1.908	24.9	53.2
云浮市	2014-03-02	27	15-44	优	12.3	26.3	15.8	1.652	21.2	8.6
佛山市	2014-03-02	39	18-54	优	22.8	38.6	21.9	1.521	43.8	8.5
保定市	2014-03-02	239	196-276	重度污染	188.7	311.3	125.7	4.126	93.1	24.5
克拉玛依市	2014-03-02	86	68-113	良	63.4	94.6	17.1	1.245	45.2	64.3
兰州市	2014-03-02	85	74-95	良	39.7	118.4	22.6	0.839	37.5	52
包头市	2014-03-02	93	58-125	良	44.9	134.6	102.7	2.004	51.5	32.1
北京市	2014-03-02	177	137-257	中度污染	134.7	165	60.5	2.577	93.5	18
北海市	2014-03-02	74	53-112	良	48.8	86.9	11.3	1.341	7.3	30.9
南京市	2014-03-02	119	94-148	轻度污染	90	143.6	41	0.808	67.6	46.8
南充市	2014-03-02	55	39-67	良	37.6	52.7	10	0.787	19.7	26.2
南宁市	2014-03-02	63	43-85	良	41.6	70	12.8	1.142	32.9	22.1
南昌市	2014-03-02	50	26-83	良	34.6	47	23.4	0.773	23	27.1
南通市	2014-03-02	97	58-130	良	71.9	106.1	22.4	0.955	24.7	76.5
即墨市	2014-03-02	82	55-143	良	57.8	87.3	80.7	1.305	52.2	44.4
厦门市	2014-03-02	37	26-51	优	16.5	27.3	10.3	0.559	23.3	72.1
句容市	2014-03-02	137	79-500	轻度污染	109.2	89.3	58.4	0.823	55.4	67.8
台州市	2014-03-02	45	21-71	优	31.7	43	15	0.822	23	64.5
合肥市	2014-03-02	130	85-161	轻度污染	98	114.5	26.7	0.96	27.6	29.8
吉林市	2014-03-02	69	41-107	良	48.5	81.9	53.4	2.255	35.3	57.4
吴江市	2014-03-02	92	66-113	良	67.8	118.4	43.7	0.892	50.6	43.7
呼和浩特市	2014-03-02	91	67-138	良	47.2	129.5	79.3	2.891	48.8	23.9
咸阳市	2014-03-02	155	110-227	中度污染	118	182.4	53	1.736	50.4	11.3
哈尔滨市	2014-03-02	65	49-85	良	43.9	74.2	84.7	0.805	41.6	41.6
唐山市	2014-03-02	144	98-192	轻度污染	109	157.6	133.1	3.036	63.1	24.7
嘉兴市	2014-03-02	87	60-102	良	64.7	101.9	55	1.268	57.7	57
嘉峪关市	2014-03-02	87	56-402	良	39.5	93.2	31.6	1.13	32.7	72.9
大同市	2014-03-02	61	41-103	良	27.6	71.5	60.5	2.524	38.6	43.1
大庆市	2014-03-02	60	35-116	良	42.4	54.2	15	0.639	39.5	53
大连市	2014-03-02	73	56-113	良	51.6	79.9	57.3	0.732	45.4	38.7
天津市	2014-03-02	205	152-257	重度污染	158.1	236.5	119	3.061	106.5	13.1
太仓市	2014-03-02	77	45-100	良	56.6	83.7	54.1	1.368	29.3	73.5
太原市	2014-03-02	106	71-202	轻度污染	77.3	147	138.2	2.286	32.8	26.8
威海市	2014-03-02	64	53-75	良	43.3	74.4	28.9	1.037	34	55.7
宁波市	2014-03-02	67	34-89	良	46.6	70.4	24.1	0.98	35.1	68.2
安阳市	2014-03-02	210	143-264	重度污染	162.5	239	110.9	1.798	67.1	13.8
宜兴市	2014-03-02	83	57-108	良	60.7	94.6	59.6	1.051	51	47.3
宜宾市	2014-03-02	53	32-67	良	35.2	52.3	16.3	0.758	29.6	33
宜昌市	2014-03-02	179	113-267	中度污染	138.2	178	136.8	1.683	29.7	14.3
宝鸡市	2014-03-02	153	122-213	中度污染	116.1	194	45.7	3.108	50.6	17.3
宿迁市	2014-03-02	196	134-251	中度污染	151	221.1	78.7	2.761	56.9	21.8
富阳市	2014-03-02	90	60-137	良	66.3	100.2	31.4	1.143	34.4	45.5
寿光市	2014-03-02	160	61-264	中度污染	122.9	167.1	94.6	1.623	56.2	43.1
岳阳市	2014-03-02	80	67-96	良	58.3	105.3	16.3	1.08	22	7.1
常州市	2014-03-02	107	88-122	轻度污染	79.9	117.1	47.7	1.123	43.8	50.5
常德市	2014-03-02	102	74-141	轻度污染	76.7	104.1	27.7	1.036	18.7	22.4
常熟市	2014-03-02	87	73-102	良	61.4	74.3	53.2	1.085	65.9	84.6
平度市	2014-03-02	84	40-131	良	0	116	17.2	1.137	4.1	6
平顶山市	2014-03-02	256	180-331	重度污染	205.8	265.4	74.5	1.416	48.4	36.7
广州市	2014-03-02	42	17-71	优	28.3	40.7	29.9	1.423	42	22.5
库尔勒市	2014-03-02	164	120-261	中度污染	78.3	273.5	22.1	0.545	27.9	66
廊坊市	2014-03-02	197	87-309	中度污染	153.3	220.2	57	2.525	86.3	21.3
延安市	2014-03-02	83	63-128	良	48.2	113.2	38.6	2.422	43.8	20.9
开封市	2014-03-02	189	138-259	中度污染	146	207.1	23.5	2.018	19.4	41.9
张家口市	2014-03-02	46	26-58	优	24.9	40.6	75.4	0.98	23.4	44.6
张家港市	2014-03-02	98	74-121	良	72.5	124.7	37.8	1.134	32.8	50.9
张家界市	2014-03-02	129	76-182	轻度污染	97	121.2	29.3	1.045	16	38.8
徐州市	2014-03-02	185	133-248	中度污染	140.8	198.7	63.7	1.633	44.4	34.9
德州市	2014-03-02	217	150-261	重度污染	168	225.7	63.8	1.64	49.2	38.7
德阳市	2014-03-02	58	30-117	良	39.4	53	7.4	0.882	26.6	49.5
惠州市	2014-03-02	46	29-69	优	27.2	47.4	16.2	1.11	30.7	39.4
成都市	2014-03-02	75	53-112	良	53.6	95.3	15.3	1.076	52	28.9
扬州市	2014-03-02	112	89-143	轻度污染	84.2	126.2	47.2	1.029	43.3	30.5
承德市	2014-03-02	75	56-110	良	43.7	98.1	62.4	1.109	43.4	34
抚顺市	2014-03-02	58	33-89	良	35.6	64.7	24.5	1.057	26.9	50.2
拉萨市	2014-03-02	85	38-232	良	56.1	51.7	9.2	1.288	15.2	75
招远市	2014-03-02	114	69-213	轻度污染	85.4	125.1	45.3	1.318	47.1	40.3
揭阳市	2014-03-02	63	28-126	良	43.2	59	21.8	2.593	25.7	42.6
攀枝花市	2014-03-02	61	40-93	良	24.5	70.3	45	1.469	30.2	45.2
文登市	2014-03-02	80	56-154	良	58.7	78.3	32.7	1.373	12.2	61.4
无锡市	2014-03-02	113	99-128	轻度污染	84.6	132.4	51.5	1.215	54.6	48.6
日照市	2014-03-02	115	57-178	轻度污染	79.9	140.8	43.2	1.639	54	52.3
昆山市	2014-03-02	87	67-103	良	64.6	95.7	57.7	1.55	33.9	65.4
昆明市	2014-03-02	51	42-65	良	18.4	53.2	29.5	0.639	25.1	61
曲靖市	2014-03-02	53	39-67	良	18.7	55.9	27.5	0.915	21.4	48.9
本溪市	2014-03-02	67	37-130	良	44.3	69	59	3.764	31.4	27.8
杭州市	2014-03-02	104	72-149	轻度污染	77.9	115.4	39.7	1.128	54.7	36.2
枣庄市	2014-03-02	249	203-343	重度污染	198.6	313.1	163	1.261	63.4	37.4
柳州市	2014-03-02	52	37-69	良	35.2	49.5	35.7	1.197	23.7	35.7
株洲市	2014-03-02	76	57-100	良	55.7	75.6	24.4	0.826	35.6	5.1
桂林市	2014-03-02	44	27-53	优	30.3	28.5	12.3	1.168	18.6	30
梅州市	2014-03-02	26	10-48	优	13.5	24.2	7.8	1.126	23.9	30.8
武汉市	2014-03-02	144	122-162	轻度污染	109.4	109.3	32.6	1.218	43.6	24.7
汕头市	2014-03-02	43	19-79	优	26.2	39.9	12.3	0.926	24.1	57.3
江门市	2014-03-02	56	27-87	良	35.8	60.6	25.3	1.427	44.9	9.3
江阴市	2014-03-02	127	88-412	轻度污染	97.6	91.9	40	1.129	42.7	50
沈阳市	2014-03-02	80	54-129	良	58.6	90.2	112	0.781	47.1	43.5
沧州市	2014-03-02	207	118-287	重度污染	162.4	211.9	83.3	2.453	46.2	35.9
河源市	2014-03-02	29	18-45	优	16.4	24.7	11.4	1.872	19.7	37.9
泉州市	2014-03-02	27	19-41	优	14.4	20	5.3	0.727	18.2	46.1
泰安市	2014-03-02	148	113-205	轻度污染	112	197.4	82	1.49	68.5	17.4
泰州市	2014-03-02	113	89-137	轻度污染	84.5	132.4	34	1.7	16.1	41.3
泸州市	2014-03-02	41	33-52	优	27.5	35.4	24.7	0.688	28.9	31.1
洛阳市	2014-03-02	193	166-213	中度污染	144.9	241.5	65.1	2.489	56.3	25.2
济南市	2014-03-02	177	137-243	中度污染	135	237	93.5	1.623	70	52.1
济宁市	2014-03-02	231	183-315	重度污染	180.3	272.8	87.8	1.476	52.6	38.3
海口市	2014-03-02	33	20-45	优	16.7	32.3	4.7	0.464	16.3	15.2
海门市	2014-03-02	79	44-107	良	57.3	91.5	19.4	0.76	17.1	76.8
淄博市	2014-03-02	190	105-268	中度污染	146.2	249.3	227.4	2.679	81.4	27.7
淮安市	2014-03-02	139	84-230	轻度污染	105.4	149.4	49.7	1.587	42.8	48.3
深圳市	2014-03-02	45	24-62	优	26.8	46.4	6.9	1.202	38.7	37.1
清远市	2014-03-02	30	14-58	优	19	19	18.9	1.596	20.5	12.4
温州市	2014-03-02	34	16-68	优	21.9	30.2	11.3	1.115	36.4	40.6
渭南市	2014-03-02	191	140-283	中度污染	147.3	212.3	59	1.709	39	11.3
湖州市	2014-03-02	96	69-116	良	71.7	101.2	46.9	0.992	51	40.8
湘潭市	2014-03-02	80	68-95	良	58.4	83.3	15.2	0.96	32.2	11.7
湛江市	2014-03-02	40	22-82	优	24	36.7	4.7	1.27	12.2	45.7
溧阳市	2014-03-02	122	90-165	轻度污染	92.3	138.7	42.7	0.798	52.6	68.1
滨州市	2014-03-02	197	127-287	中度污染	152.2	201.3	148.6	2.368	69.7	25.6
潍坊市	2014-03-02	138	72-262	轻度污染	101	177.8	94.3	1.705	50.7	54.8
潮州市	2014-03-02	55	15-122	良	36.9	51.8	14	1.556	28.9	26.9
烟台市	2014-03-02	94	69-145	良	69.9	100.2	54.3	1.301	64.3	30.3
